PERFUME_ID,SEASON,ratio,LOAD_DT
14866,Fall,38.8,2026-01-19 08:53:19
14866,Winter,36.61,2026-01-19 08:53:19
14871,Fall,33.77,2026-01-19 08:53:19
14871,Winter,27.66,2026-01-19 08:53:19
14871,Spring,25.78,2026-01-19 08:53:19
14875,Spring,29.91,2026-01-19 08:53:19
14875,Fall,28.99,2026-01-19 08:53:19
14875,Winter,23.98,2026-01-19 08:53:19
14879,Summer,45.1,2026-01-19 08:53:19
14879,Spring,40.13,2026-01-19 08:53:19
14883,Fall,37.41,2026-01-19 08:53:19
14883,Winter,33.06,2026-01-19 08:53:19
14883,Spring,22.99,2026-01-19 08:53:19
14887,Spring,38.35,2026-01-19 08:53:19
14887,Summer,34.71,2026-01-19 08:53:19
14891,Spring,41.33,2026-01-19 08:53:19
14891,Summer,38.27,2026-01-19 08:53:19
14895,Spring,32.81,2026-01-19 08:53:19
14895,Fall,26.93,2026-01-19 08:53:19
14895,Summer,22.35,2026-01-19 08:53:19
14899,Winter,38.34,2026-01-19 08:53:19
14899,Fall,37.79,2026-01-19 08:53:19
14907,Spring,39.31,2026-01-19 08:53:19
14907,Summer,35.28,2026-01-19 08:53:19
14911,Spring,39.21,2026-01-19 08:53:19
14911,Summer,32.88,2026-01-19 08:53:19
14911,Fall,20.72,2026-01-19 08:53:19
14915,Fall,39.65,2026-01-19 08:53:19
14915,Winter,36.52,2026-01-19 08:53:19
14919,Fall,29.62,2026-01-19 08:53:19
14919,Spring,29.34,2026-01-19 08:53:19
14919,Winter,22.71,2026-01-19 08:53:19
14927,Fall,33.27,2026-01-19 08:53:19
14927,Winter,30.06,2026-01-19 08:53:19
14927,Spring,25.45,2026-01-19 08:53:19
14931,Spring,32.12,2026-01-19 08:53:19
14931,Fall,26.36,2026-01-19 08:53:19
14931,Summer,26.06,2026-01-19 08:53:19
14935,Spring,36.03,2026-01-19 08:53:19
14935,Summer,28.96,2026-01-19 08:53:19
14935,Fall,21.89,2026-01-19 08:53:19
14939,Spring,42.73,2026-01-19 08:53:19
14939,Summer,31.72,2026-01-19 08:53:19
14942,Fall,38.82,2026-01-19 08:53:19
14942,Winter,34.12,2026-01-19 08:53:19
14942,Spring,20.0,2026-01-19 08:53:19
14945,Fall,36.42,2026-01-19 08:53:19
14945,Spring,27.75,2026-01-19 08:53:19
14945,Winter,24.86,2026-01-19 08:53:19
14948,Fall,31.21,2026-01-19 08:53:19
14948,Spring,30.64,2026-01-19 08:53:19
14948,Summer,20.23,2026-01-19 08:53:19
14953,Fall,36.55,2026-01-19 08:53:19
14953,Winter,33.79,2026-01-19 08:53:19
14953,Spring,22.07,2026-01-19 08:53:19
14956,Fall,31.17,2026-01-19 08:53:19
14956,Spring,25.97,2026-01-19 08:53:19
14956,Winter,24.68,2026-01-19 08:53:19
14959,Winter,35.82,2026-01-19 08:53:19
14959,Fall,35.82,2026-01-19 08:53:19
14959,Spring,22.39,2026-01-19 08:53:19
14962,Spring,39.29,2026-01-19 08:53:19
14962,Summer,32.14,2026-01-19 08:53:19
14962,Fall,21.43,2026-01-19 08:53:19
14965,Fall,36.73,2026-01-19 08:53:19
14965,Winter,33.67,2026-01-19 08:53:19
14968,Fall,38.04,2026-01-19 08:53:19
14968,Winter,36.96,2026-01-19 08:53:19
14971,Spring,34.55,2026-01-19 08:53:19
14971,Fall,29.09,2026-01-19 08:53:19
14971,Summer,22.73,2026-01-19 08:53:19
14976,Fall,41.18,2026-01-19 08:53:19
14976,Spring,26.47,2026-01-19 08:53:19
14976,Winter,20.59,2026-01-19 08:53:19
14982,Spring,32.97,2026-01-19 08:53:19
14982,Fall,29.67,2026-01-19 08:53:19
14982,Summer,23.08,2026-01-19 08:53:19
14997,Fall,34.73,2026-01-19 08:53:19
14997,Winter,33.11,2026-01-19 08:53:19
14997,Spring,23.22,2026-01-19 08:53:19
15000,Summer,42.86,2026-01-19 08:53:19
15000,Spring,40.26,2026-01-19 08:53:19
15003,Spring,34.1,2026-01-19 08:53:19
15003,Summer,33.12,2026-01-19 08:53:19
15003,Fall,22.42,2026-01-19 08:53:19
15006,Winter,37.54,2026-01-19 08:53:19
15006,Fall,37.25,2026-01-19 08:53:19
15009,Fall,35.83,2026-01-19 08:53:19
15009,Winter,32.6,2026-01-19 08:53:19
15012,Fall,32.77,2026-01-19 08:53:19
15012,Winter,27.02,2026-01-19 08:53:19
15012,Spring,26.49,2026-01-19 08:53:19
15015,Spring,37.76,2026-01-19 08:53:19
15015,Summer,37.12,2026-01-19 08:53:19
15020,Spring,29.96,2026-01-19 08:53:19
15020,Fall,28.86,2026-01-19 08:53:19
15020,Summer,21.14,2026-01-19 08:53:19
15020,Winter,20.04,2026-01-19 08:53:19
15025,Summer,47.44,2026-01-19 08:53:19
15025,Spring,39.77,2026-01-19 08:53:19
15027,Fall,29.35,2026-01-19 08:53:19
15027,Spring,28.83,2026-01-19 08:53:19
15027,Summer,21.04,2026-01-19 08:53:19
15027,Winter,20.78,2026-01-19 08:53:19
15028,Spring,32.01,2026-01-19 08:53:19
15028,Fall,31.02,2026-01-19 08:53:19
15029,Summer,41.37,2026-01-19 08:53:19
15029,Spring,38.85,2026-01-19 08:53:19
15030,Summer,41.34,2026-01-19 08:53:19
15030,Spring,36.15,2026-01-19 08:53:19
15031,Spring,32.35,2026-01-19 08:53:19
15031,Summer,30.26,2026-01-19 08:53:19
15031,Fall,27.48,2026-01-19 08:53:19
15032,Summer,47.56,2026-01-19 08:53:19
15032,Spring,35.22,2026-01-19 08:53:19
15033,Summer,48.78,2026-01-19 08:53:19
15033,Spring,34.15,2026-01-19 08:53:19
15034,Summer,53.57,2026-01-19 08:53:19
15034,Spring,38.21,2026-01-19 08:53:19
15035,Summer,45.8,2026-01-19 08:53:19
15035,Spring,38.93,2026-01-19 08:53:19
15036,Summer,45.93,2026-01-19 08:53:19
15036,Spring,38.89,2026-01-19 08:53:19
15037,Summer,41.8,2026-01-19 08:53:19
15037,Spring,36.48,2026-01-19 08:53:19
15038,Summer,47.2,2026-01-19 08:53:19
15038,Spring,42.52,2026-01-19 08:53:19
15039,Spring,30.62,2026-01-19 08:53:19
15039,Fall,29.19,2026-01-19 08:53:19
15039,Winter,20.1,2026-01-19 08:53:19
15039,Summer,20.1,2026-01-19 08:53:19
15040,Summer,43.96,2026-01-19 08:53:19
15040,Spring,34.62,2026-01-19 08:53:19
15041,Summer,41.8,2026-01-19 08:53:19
15041,Spring,39.15,2026-01-19 08:53:19
15042,Summer,40.31,2026-01-19 08:53:19
15042,Spring,38.22,2026-01-19 08:53:19
15043,Summer,45.52,2026-01-19 08:53:19
15043,Spring,40.0,2026-01-19 08:53:19
15044,Summer,48.51,2026-01-19 08:53:19
15044,Spring,39.55,2026-01-19 08:53:19
15045,Spring,36.25,2026-01-19 08:53:19
15045,Summer,33.12,2026-01-19 08:53:19
15046,Spring,42.11,2026-01-19 08:53:19
15046,Summer,29.82,2026-01-19 08:53:19
15046,Fall,21.05,2026-01-19 08:53:19
15047,Fall,36.88,2026-01-19 08:53:19
15047,Winter,36.17,2026-01-19 08:53:19
15047,Spring,20.57,2026-01-19 08:53:19
15048,Summer,41.03,2026-01-19 08:53:19
15048,Spring,40.17,2026-01-19 08:53:19
15049,Summer,48.33,2026-01-19 08:53:19
15049,Spring,41.67,2026-01-19 08:53:19
15050,Summer,51.52,2026-01-19 08:53:19
15050,Spring,39.39,2026-01-19 08:53:19
15051,Summer,53.85,2026-01-19 08:53:19
15051,Spring,37.18,2026-01-19 08:53:19
15052,Summer,38.18,2026-01-19 08:53:19
15052,Spring,34.55,2026-01-19 08:53:19
15053,Summer,49.15,2026-01-19 08:53:19
15053,Spring,39.83,2026-01-19 08:53:19
15054,Spring,40.52,2026-01-19 08:53:19
15054,Summer,35.34,2026-01-19 08:53:19
15055,Summer,53.54,2026-01-19 08:53:19
15055,Spring,38.38,2026-01-19 08:53:19
15056,Spring,35.17,2026-01-19 08:53:19
15056,Summer,33.1,2026-01-19 08:53:19
15056,Fall,22.07,2026-01-19 08:53:19
15057,Spring,29.66,2026-01-19 08:53:19
15057,Fall,27.97,2026-01-19 08:53:19
15057,Summer,22.03,2026-01-19 08:53:19
15057,Winter,20.34,2026-01-19 08:53:19
15058,Summer,35.42,2026-01-19 08:53:19
15058,Spring,35.42,2026-01-19 08:53:19
15058,Fall,21.88,2026-01-19 08:53:19
15059,Summer,40.21,2026-01-19 08:53:19
15059,Spring,36.08,2026-01-19 08:53:19
15060,Spring,38.0,2026-01-19 08:53:19
15060,Summer,28.0,2026-01-19 08:53:19
15060,Fall,22.0,2026-01-19 08:53:19
15061,Spring,35.05,2026-01-19 08:53:19
15061,Summer,34.02,2026-01-19 08:53:19
15061,Fall,20.62,2026-01-19 08:53:19
15062,Summer,39.58,2026-01-19 08:53:19
15062,Spring,36.46,2026-01-19 08:53:19
15063,Winter,38.55,2026-01-19 08:53:19
15063,Fall,38.55,2026-01-19 08:53:19
15064,Fall,36.27,2026-01-19 08:53:19
15064,Winter,25.49,2026-01-19 08:53:19
15064,Spring,24.51,2026-01-19 08:53:19
15065,Spring,44.71,2026-01-19 08:53:19
15065,Summer,41.18,2026-01-19 08:53:19
15066,Summer,42.86,2026-01-19 08:53:19
15066,Spring,38.96,2026-01-19 08:53:19
15067,Summer,62.32,2026-01-19 08:53:19
15067,Spring,33.33,2026-01-19 08:53:19
15068,Fall,30.77,2026-01-19 08:53:19
15068,Spring,29.81,2026-01-19 08:53:19
15068,Summer,24.04,2026-01-19 08:53:19
15069,Spring,40.91,2026-01-19 08:53:19
15069,Summer,36.36,2026-01-19 08:53:19
15071,Summer,45.24,2026-01-19 08:53:19
15071,Spring,40.48,2026-01-19 08:53:19
15072,Summer,41.05,2026-01-19 08:53:19
15072,Spring,36.84,2026-01-19 08:53:19
15073,Summer,45.0,2026-01-19 08:53:19
15073,Spring,38.33,2026-01-19 08:53:19
15074,Fall,30.0,2026-01-19 08:53:19
15074,Spring,28.18,2026-01-19 08:53:19
15074,Summer,23.64,2026-01-19 08:53:19
15075,Fall,42.62,2026-01-19 08:53:19
15075,Winter,40.98,2026-01-19 08:53:19
15076,Fall,30.99,2026-01-19 08:53:19
15076,Winter,25.35,2026-01-19 08:53:19
15076,Spring,25.35,2026-01-19 08:53:19
15077,Spring,33.33,2026-01-19 08:53:19
15077,Fall,27.16,2026-01-19 08:53:19
15077,Winter,22.22,2026-01-19 08:53:19
15078,Summer,52.08,2026-01-19 08:53:19
15078,Spring,47.92,2026-01-19 08:53:19
15079,Spring,32.35,2026-01-19 08:53:19
15079,Fall,29.41,2026-01-19 08:53:19
15080,Spring,34.38,2026-01-19 08:53:19
15080,Summer,26.56,2026-01-19 08:53:19
15080,Fall,21.88,2026-01-19 08:53:19
15081,Spring,31.58,2026-01-19 08:53:19
15081,Fall,26.32,2026-01-19 08:53:19
15081,Summer,22.81,2026-01-19 08:53:19
15082,Summer,44.62,2026-01-19 08:53:19
15082,Spring,33.85,2026-01-19 08:53:19
15083,Fall,30.0,2026-01-19 08:53:19
15083,Spring,30.0,2026-01-19 08:53:19
15083,Winter,20.0,2026-01-19 08:53:19
15083,Summer,20.0,2026-01-19 08:53:19
15084,Summer,42.25,2026-01-19 08:53:19
15084,Spring,39.44,2026-01-19 08:53:19
15085,Fall,32.39,2026-01-19 08:53:19
15085,Spring,26.76,2026-01-19 08:53:19
15085,Summer,21.13,2026-01-19 08:53:19
15086,Summer,52.27,2026-01-19 08:53:19
15086,Spring,38.64,2026-01-19 08:53:19
15087,Fall,35.56,2026-01-19 08:53:19
15087,Spring,33.33,2026-01-19 08:53:19
15087,Winter,22.22,2026-01-19 08:53:19
15089,Summer,41.86,2026-01-19 08:53:19
15089,Spring,34.88,2026-01-19 08:53:19
15090,Spring,44.74,2026-01-19 08:53:19
15090,Summer,42.11,2026-01-19 08:53:19
15092,Summer,50.0,2026-01-19 08:53:19
15092,Spring,42.86,2026-01-19 08:53:19
15094,Summer,43.24,2026-01-19 08:53:19
15094,Spring,43.24,2026-01-19 08:53:19
15095,Summer,38.1,2026-01-19 08:53:19
15095,Spring,38.1,2026-01-19 08:53:19
15097,Summer,36.59,2026-01-19 08:53:19
15097,Spring,34.15,2026-01-19 08:53:19
15097,Fall,21.95,2026-01-19 08:53:19
15100,Summer,66.67,2026-01-19 08:53:19
15100,Spring,23.81,2026-01-19 08:53:19
15106,Spring,41.46,2026-01-19 08:53:19
15106,Summer,36.59,2026-01-19 08:53:19
15195,Summer,52.91,2026-01-19 08:53:19
15195,Spring,39.49,2026-01-19 08:53:19
15196,Summer,55.63,2026-01-19 08:53:19
15196,Spring,37.22,2026-01-19 08:53:19
15197,Summer,42.27,2026-01-19 08:53:19
15197,Spring,37.0,2026-01-19 08:53:19
15198,Summer,53.44,2026-01-19 08:53:19
15198,Spring,39.41,2026-01-19 08:53:19
15199,Spring,28.29,2026-01-19 08:53:19
15199,Fall,27.62,2026-01-19 08:53:19
15199,Summer,23.64,2026-01-19 08:53:19
15199,Winter,20.45,2026-01-19 08:53:19
15200,Fall,31.76,2026-01-19 08:53:19
15200,Spring,26.93,2026-01-19 08:53:19
15200,Winter,24.88,2026-01-19 08:53:19
15201,Summer,36.98,2026-01-19 08:53:19
15201,Spring,35.04,2026-01-19 08:53:19
15201,Fall,20.64,2026-01-19 08:53:19
15202,Summer,48.67,2026-01-19 08:53:19
15202,Spring,41.25,2026-01-19 08:53:19
15203,Summer,35.14,2026-01-19 08:53:19
15203,Spring,35.14,2026-01-19 08:53:19
15203,Fall,21.08,2026-01-19 08:53:19
15204,Fall,36.16,2026-01-19 08:53:19
15204,Winter,31.4,2026-01-19 08:53:19
15204,Spring,20.45,2026-01-19 08:53:19
15205,Summer,39.46,2026-01-19 08:53:19
15205,Spring,36.95,2026-01-19 08:53:19
15206,Summer,48.74,2026-01-19 08:53:19
15206,Spring,41.82,2026-01-19 08:53:19
15208,Summer,52.82,2026-01-19 08:53:19
15208,Spring,39.52,2026-01-19 08:53:19
15209,Summer,43.92,2026-01-19 08:53:19
15209,Spring,40.95,2026-01-19 08:53:19
15210,Summer,35.67,2026-01-19 08:53:19
15210,Spring,35.38,2026-01-19 08:53:19
15210,Fall,21.05,2026-01-19 08:53:19
15211,Spring,30.55,2026-01-19 08:53:19
15211,Fall,30.23,2026-01-19 08:53:19
15211,Summer,23.47,2026-01-19 08:53:19
15212,Summer,42.54,2026-01-19 08:53:19
15212,Spring,37.31,2026-01-19 08:53:19
15213,Fall,38.55,2026-01-19 08:53:19
15213,Winter,37.95,2026-01-19 08:53:19
15214,Summer,35.0,2026-01-19 08:53:19
15214,Spring,33.33,2026-01-19 08:53:19
15214,Fall,23.67,2026-01-19 08:53:19
15215,Spring,38.65,2026-01-19 08:53:19
15215,Summer,36.2,2026-01-19 08:53:19
15216,Summer,37.74,2026-01-19 08:53:19
15216,Spring,36.19,2026-01-19 08:53:19
15216,Fall,20.23,2026-01-19 08:53:19
15217,Spring,36.97,2026-01-19 08:53:19
15217,Summer,31.21,2026-01-19 08:53:19
15217,Fall,21.52,2026-01-19 08:53:19
15218,Summer,40.35,2026-01-19 08:53:19
15218,Spring,37.28,2026-01-19 08:53:19
15219,Summer,43.32,2026-01-19 08:53:19
15219,Spring,36.03,2026-01-19 08:53:19
15220,Fall,31.47,2026-01-19 08:53:19
15220,Winter,28.29,2026-01-19 08:53:19
15220,Spring,26.69,2026-01-19 08:53:19
15221,Spring,33.22,2026-01-19 08:53:19
15221,Fall,26.03,2026-01-19 08:53:19
15221,Summer,21.23,2026-01-19 08:53:19
15222,Summer,31.82,2026-01-19 08:53:19
15222,Spring,31.82,2026-01-19 08:53:19
15222,Fall,25.76,2026-01-19 08:53:19
15223,Fall,33.7,2026-01-19 08:53:19
15223,Spring,27.07,2026-01-19 08:53:19
15223,Winter,24.31,2026-01-19 08:53:19
15225,Summer,45.83,2026-01-19 08:53:19
15225,Spring,35.71,2026-01-19 08:53:19
15226,Summer,42.94,2026-01-19 08:53:19
15226,Spring,38.82,2026-01-19 08:53:19
15227,Spring,40.11,2026-01-19 08:53:19
15227,Summer,39.04,2026-01-19 08:53:19
15228,Spring,33.7,2026-01-19 08:53:19
15228,Summer,33.15,2026-01-19 08:53:19
15228,Fall,23.2,2026-01-19 08:53:19
15231,Fall,35.38,2026-01-19 08:53:19
15231,Spring,27.69,2026-01-19 08:53:19
15231,Winter,25.64,2026-01-19 08:53:19
15232,Spring,41.21,2026-01-19 08:53:19
15232,Summer,34.55,2026-01-19 08:53:19
15233,Spring,38.21,2026-01-19 08:53:19
15233,Summer,29.72,2026-01-19 08:53:19
15233,Fall,22.64,2026-01-19 08:53:19
15234,Summer,44.64,2026-01-19 08:53:19
15234,Spring,38.39,2026-01-19 08:53:19
15235,Spring,46.88,2026-01-19 08:53:19
15235,Summer,42.97,2026-01-19 08:53:19
15236,Fall,36.75,2026-01-19 08:53:19
15236,Winter,30.72,2026-01-19 08:53:19
15236,Spring,22.89,2026-01-19 08:53:19
15237,Summer,37.5,2026-01-19 08:53:19
15237,Spring,35.58,2026-01-19 08:53:19
15238,Fall,35.06,2026-01-19 08:53:19
15238,Winter,33.77,2026-01-19 08:53:19
15239,Fall,36.11,2026-01-19 08:53:19
15239,Winter,27.08,2026-01-19 08:53:19
15239,Spring,20.14,2026-01-19 08:53:19
15240,Summer,46.27,2026-01-19 08:53:19
15240,Spring,37.31,2026-01-19 08:53:19
15241,Fall,36.92,2026-01-19 08:53:19
15241,Winter,30.77,2026-01-19 08:53:19
15241,Spring,26.15,2026-01-19 08:53:19
15242,Spring,46.3,2026-01-19 08:53:19
15242,Summer,33.33,2026-01-19 08:53:19
15243,Spring,39.78,2026-01-19 08:53:19
15243,Summer,38.71,2026-01-19 08:53:19
15244,Spring,40.86,2026-01-19 08:53:19
15244,Summer,30.11,2026-01-19 08:53:19
15245,Summer,48.0,2026-01-19 08:53:19
15245,Spring,38.0,2026-01-19 08:53:19
15246,Spring,40.58,2026-01-19 08:53:19
15246,Summer,33.33,2026-01-19 08:53:19
15247,Spring,40.57,2026-01-19 08:53:19
15247,Summer,39.62,2026-01-19 08:53:19
15248,Fall,34.85,2026-01-19 08:53:19
15248,Winter,25.76,2026-01-19 08:53:19
15248,Spring,22.73,2026-01-19 08:53:19
15249,Summer,44.29,2026-01-19 08:53:19
15249,Spring,42.86,2026-01-19 08:53:19
15250,Spring,35.48,2026-01-19 08:53:19
15250,Fall,30.11,2026-01-19 08:53:19
15251,Spring,41.82,2026-01-19 08:53:19
15251,Summer,40.0,2026-01-19 08:53:19
15252,Spring,42.5,2026-01-19 08:53:19
15252,Summer,40.0,2026-01-19 08:53:19
15253,Summer,42.0,2026-01-19 08:53:19
15253,Spring,42.0,2026-01-19 08:53:19
15254,Spring,34.09,2026-01-19 08:53:19
15254,Fall,31.82,2026-01-19 08:53:19
15254,Summer,20.45,2026-01-19 08:53:19
15255,Spring,44.44,2026-01-19 08:53:19
15255,Summer,42.22,2026-01-19 08:53:19
15256,Spring,38.78,2026-01-19 08:53:19
15256,Summer,36.73,2026-01-19 08:53:19
15256,Fall,20.41,2026-01-19 08:53:19
15258,Summer,46.67,2026-01-19 08:53:19
15258,Spring,46.67,2026-01-19 08:53:19
15259,Summer,35.29,2026-01-19 08:53:19
15259,Spring,35.29,2026-01-19 08:53:19
15259,Fall,23.53,2026-01-19 08:53:19
15260,Fall,32.5,2026-01-19 08:53:19
15260,Winter,27.5,2026-01-19 08:53:19
15260,Spring,27.5,2026-01-19 08:53:19
15261,Fall,36.59,2026-01-19 08:53:19
15261,Spring,29.27,2026-01-19 08:53:19
15307,Spring,32.28,2026-01-19 08:53:19
15307,Summer,26.49,2026-01-19 08:53:19
15307,Fall,26.3,2026-01-19 08:53:19
15308,Fall,36.4,2026-01-19 08:53:19
15308,Winter,32.74,2026-01-19 08:53:19
15308,Spring,22.17,2026-01-19 08:53:19
15309,Winter,44.09,2026-01-19 08:53:19
15309,Fall,38.73,2026-01-19 08:53:19
15310,Fall,29.08,2026-01-19 08:53:19
15310,Spring,28.84,2026-01-19 08:53:19
15310,Winter,23.14,2026-01-19 08:53:19
15311,Fall,37.13,2026-01-19 08:53:19
15311,Winter,33.71,2026-01-19 08:53:19
15311,Spring,20.89,2026-01-19 08:53:19
15312,Spring,34.17,2026-01-19 08:53:19
15312,Summer,30.76,2026-01-19 08:53:19
15312,Fall,24.13,2026-01-19 08:53:19
15313,Spring,30.96,2026-01-19 08:53:19
15313,Summer,27.53,2026-01-19 08:53:19
15313,Fall,26.47,2026-01-19 08:53:19
15314,Fall,36.98,2026-01-19 08:53:19
15314,Winter,34.28,2026-01-19 08:53:19
15314,Spring,20.26,2026-01-19 08:53:19
15315,Spring,36.62,2026-01-19 08:53:19
15315,Summer,34.03,2026-01-19 08:53:19
15315,Fall,22.73,2026-01-19 08:53:19
15316,Spring,31.38,2026-01-19 08:53:19
15316,Fall,30.34,2026-01-19 08:53:19
15317,Winter,42.53,2026-01-19 08:53:19
15317,Fall,40.2,2026-01-19 08:53:19
15318,Fall,32.36,2026-01-19 08:53:19
15318,Spring,27.56,2026-01-19 08:53:19
15318,Winter,25.66,2026-01-19 08:53:19
15319,Fall,29.59,2026-01-19 08:53:19
15319,Spring,29.0,2026-01-19 08:53:19
15319,Winter,21.96,2026-01-19 08:53:19
15320,Fall,37.42,2026-01-19 08:53:19
15320,Winter,32.26,2026-01-19 08:53:19
15320,Spring,22.26,2026-01-19 08:53:19
15321,Fall,32.55,2026-01-19 08:53:19
15321,Spring,28.14,2026-01-19 08:53:19
15321,Winter,23.9,2026-01-19 08:53:19
15323,Winter,39.88,2026-01-19 08:53:19
15323,Fall,38.22,2026-01-19 08:53:19
15324,Fall,37.22,2026-01-19 08:53:19
15324,Winter,37.0,2026-01-19 08:53:19
15324,Spring,21.08,2026-01-19 08:53:19
15325,Winter,43.81,2026-01-19 08:53:19
15325,Fall,41.15,2026-01-19 08:53:19
15326,Spring,34.78,2026-01-19 08:53:19
15326,Fall,26.23,2026-01-19 08:53:19
15326,Summer,20.76,2026-01-19 08:53:19
15327,Spring,36.29,2026-01-19 08:53:19
15327,Summer,27.94,2026-01-19 08:53:19
15327,Fall,22.58,2026-01-19 08:53:19
15328,Winter,44.73,2026-01-19 08:53:19
15328,Fall,43.3,2026-01-19 08:53:19
15330,Winter,40.29,2026-01-19 08:53:19
15330,Fall,39.56,2026-01-19 08:53:19
15331,Fall,38.95,2026-01-19 08:53:19
15331,Winter,36.63,2026-01-19 08:53:19
15332,Fall,35.67,2026-01-19 08:53:19
15332,Winter,30.53,2026-01-19 08:53:19
15332,Spring,21.34,2026-01-19 08:53:19
15334,Fall,31.93,2026-01-19 08:53:19
15334,Spring,31.3,2026-01-19 08:53:19
15335,Spring,35.53,2026-01-19 08:53:19
15335,Fall,24.34,2026-01-19 08:53:19
15335,Summer,23.68,2026-01-19 08:53:19
15336,Fall,35.99,2026-01-19 08:53:19
15336,Winter,35.69,2026-01-19 08:53:19
15336,Spring,20.65,2026-01-19 08:53:19
15337,Spring,33.33,2026-01-19 08:53:19
15337,Fall,27.61,2026-01-19 08:53:19
15337,Summer,27.11,2026-01-19 08:53:19
15338,Fall,32.87,2026-01-19 08:53:19
15338,Spring,29.66,2026-01-19 08:53:19
15338,Winter,20.23,2026-01-19 08:53:19
15339,Spring,32.91,2026-01-19 08:53:19
15339,Fall,29.43,2026-01-19 08:53:19
15339,Summer,23.42,2026-01-19 08:53:19
15340,Fall,32.98,2026-01-19 08:53:19
15340,Spring,28.99,2026-01-19 08:53:19
15340,Winter,21.28,2026-01-19 08:53:19
15341,Fall,38.24,2026-01-19 08:53:19
15341,Winter,33.01,2026-01-19 08:53:19
15341,Spring,22.22,2026-01-19 08:53:19
15342,Spring,37.25,2026-01-19 08:53:19
15342,Summer,31.78,2026-01-19 08:53:19
15343,Fall,30.75,2026-01-19 08:53:19
15343,Spring,28.45,2026-01-19 08:53:19
15343,Winter,25.0,2026-01-19 08:53:19
15344,Spring,32.41,2026-01-19 08:53:19
15344,Fall,27.13,2026-01-19 08:53:19
15344,Summer,22.53,2026-01-19 08:53:19
15345,Fall,35.35,2026-01-19 08:53:19
15345,Winter,30.57,2026-01-19 08:53:19
15345,Spring,23.25,2026-01-19 08:53:19
15346,Fall,33.74,2026-01-19 08:53:19
15346,Winter,26.89,2026-01-19 08:53:19
15346,Spring,25.92,2026-01-19 08:53:19
15347,Fall,31.11,2026-01-19 08:53:19
15347,Spring,30.16,2026-01-19 08:53:19
15347,Winter,23.17,2026-01-19 08:53:19
15348,Fall,32.12,2026-01-19 08:53:19
15348,Spring,31.84,2026-01-19 08:53:19
15349,Winter,40.49,2026-01-19 08:53:19
15349,Fall,39.26,2026-01-19 08:53:19
15350,Spring,41.26,2026-01-19 08:53:19
15350,Summer,35.52,2026-01-19 08:53:19
15351,Winter,35.69,2026-01-19 08:53:19
15351,Fall,34.12,2026-01-19 08:53:19
15351,Spring,23.92,2026-01-19 08:53:19
15354,Fall,35.77,2026-01-19 08:53:19
15354,Winter,32.39,2026-01-19 08:53:19
15354,Spring,20.0,2026-01-19 08:53:19
15355,Winter,39.91,2026-01-19 08:53:19
15355,Fall,38.57,2026-01-19 08:53:19
15356,Fall,34.2,2026-01-19 08:53:19
15356,Winter,29.64,2026-01-19 08:53:19
15356,Spring,24.76,2026-01-19 08:53:19
15357,Fall,38.43,2026-01-19 08:53:19
15357,Winter,35.82,2026-01-19 08:53:19
15358,Fall,37.5,2026-01-19 08:53:19
15358,Winter,34.09,2026-01-19 08:53:19
15358,Spring,20.45,2026-01-19 08:53:19
15359,Fall,31.39,2026-01-19 08:53:19
15359,Spring,31.02,2026-01-19 08:53:19
15359,Winter,24.82,2026-01-19 08:53:19
15360,Fall,33.25,2026-01-19 08:53:19
15360,Winter,25.71,2026-01-19 08:53:19
15360,Spring,25.45,2026-01-19 08:53:19
15361,Fall,34.65,2026-01-19 08:53:19
15361,Winter,26.38,2026-01-19 08:53:19
15361,Spring,25.59,2026-01-19 08:53:19
15362,Fall,37.89,2026-01-19 08:53:19
15362,Winter,34.39,2026-01-19 08:53:19
15363,Fall,35.78,2026-01-19 08:53:19
15363,Winter,31.19,2026-01-19 08:53:19
15363,Spring,22.02,2026-01-19 08:53:19
15364,Spring,30.17,2026-01-19 08:53:19
15364,Fall,28.14,2026-01-19 08:53:19
15364,Winter,21.02,2026-01-19 08:53:19
15364,Summer,20.68,2026-01-19 08:53:19
15365,Fall,35.1,2026-01-19 08:53:19
15365,Winter,34.62,2026-01-19 08:53:19
15366,Fall,33.99,2026-01-19 08:53:19
15366,Spring,29.04,2026-01-19 08:53:19
15366,Winter,22.77,2026-01-19 08:53:19
15367,Spring,34.82,2026-01-19 08:53:19
15367,Summer,26.72,2026-01-19 08:53:19
15367,Fall,26.32,2026-01-19 08:53:19
15368,Fall,31.27,2026-01-19 08:53:19
15368,Spring,28.57,2026-01-19 08:53:19
15368,Winter,26.25,2026-01-19 08:53:19
15369,Spring,39.02,2026-01-19 08:53:19
15369,Summer,31.44,2026-01-19 08:53:19
15370,Fall,35.69,2026-01-19 08:53:19
15370,Winter,29.74,2026-01-19 08:53:19
15370,Spring,21.93,2026-01-19 08:53:19
15371,Fall,38.94,2026-01-19 08:53:19
15371,Winter,35.1,2026-01-19 08:53:19
15373,Spring,34.41,2026-01-19 08:53:19
15373,Summer,27.53,2026-01-19 08:53:19
15373,Fall,24.29,2026-01-19 08:53:19
15374,Fall,38.79,2026-01-19 08:53:19
15374,Winter,35.15,2026-01-19 08:53:19
15374,Spring,20.61,2026-01-19 08:53:19
15375,Spring,29.31,2026-01-19 08:53:19
15375,Fall,28.02,2026-01-19 08:53:19
15375,Summer,23.28,2026-01-19 08:53:19
